schema_version,suite,scope,benchmark_id,group,benchmark,baseline_benchmark,coverage_status,coverage_note,baseline_median_ns,baseline_ci_lower_ns,baseline_ci_upper_ns,current_median_ns,current_ci_lower_ns,current_ci_upper_ns,baseline_nalgebra_median_ns,baseline_nalgebra_ci_lower_ns,baseline_nalgebra_ci_upper_ns,baseline_faer_median_ns,baseline_faer_ci_lower_ns,baseline_faer_ci_upper_ns
1,exact,release-signal,exact_d4/det_errbound,exact_d4,det_errbound,det_errbound,comparable,,6.7250463620252106,6.7209925754319819,6.7265735516195919,6.7298367344158674,6.7276257639948414,6.7337182030083707,,,,,,
1,exact,release-signal,exact_d4/det_exact,exact_d4,det_exact,det_exact,comparable,,1215.8668534223154,1213.1349449204406,1219.8847409220725,1009.5950009915389,1006.5170470604861,1011.3975830359977,,,,,,
1,exact,release-signal,exact_d4/det_exact_f64_result,exact_d4,det_exact_f64_result,det_exact_f64_result,comparable,,1167.6428712048482,1161.2254407063178,1173.5005889281508,1055.9986747178903,1051.7988398630657,1058.7444400467414,,,,,,
1,exact,release-signal,exact_d4/det_exact_rounded_f64,exact_d4,det_exact_rounded_f64,det_exact_rounded_f64,comparable,,1171.4858209981605,1169.1150100692432,1174.6918181526723,1009.2358341763912,1006.8119404466618,1011.4477925130099,,,,,,
1,exact,release-signal,exact_d4/det_sign_exact,exact_d4,det_sign_exact,det_sign_exact,comparable,,7.7101569447655809,7.7049162037511714,7.7126271970046645,7.9855731158043337,7.9823084066610352,7.9869209777758066,,,,,,
1,exact,release-signal,exact_d4/solve_exact,exact_d4,solve_exact,solve_exact,comparable,,80394.593147906708,80267.512195121948,80493.112213225366,79178.462307692302,79081.101265822785,79340.804668913566,,,,,,
1,exact,release-signal,exact_d4/solve_exact_f64_result,exact_d4,solve_exact_f64_result,solve_exact_f64_result,comparable,,83385.528472222213,83236.689814814818,83625.909226190473,79336.071891630389,79125.994694960216,79496.144230769234,,,,,,
1,exact,release-signal,exact_d4/solve_exact_rounded_f64,exact_d4,solve_exact_rounded_f64,solve_exact_rounded_f64,comparable,,81020.185447936208,80744.581501831504,81523.866337792642,79863.496311907278,79656.368205128209,80046.132107023412,,,,,,
1,exact,release-signal,exact_d5/det,exact_d5,det,det,comparable,,24.706097978590183,24.655587555199386,24.791548754935597,25.043344471514565,24.995479405101708,25.135772398764903,,,,,,
1,exact,release-signal,exact_d5/det_exact,exact_d5,det_exact,det_exact,comparable,,3535.3914879218037,3515.0212893514972,3543.5009720495332,3738.1248015873016,3705.1132756132756,3794.3482912104237,,,,,,
1,exact,release-signal,exact_d5/det_exact_f64_result,exact_d5,det_exact_f64_result,det_exact_f64_result,comparable,,3485.8665144577712,3476.1224682823622,3495.0472987355784,3544.652719389012,3538.9087391774892,3552.1158175750834,,,,,,
1,exact,release-signal,exact_d5/det_exact_rounded_f64,exact_d5,det_exact_rounded_f64,det_exact_rounded_f64,comparable,,3473.9049837486455,3463.680897503592,3483.5478387566782,3605.8623239750445,3595.8873132586368,3610.7112494821872,,,,,,
1,exact,release-signal,exact_d5/det_sign_exact,exact_d5,det_sign_exact,det_sign_exact,comparable,,3580.4706842559199,3569.2386709245743,3589.6393233692506,3704.8721509769766,3697.9076282866836,3710.828306845201,,,,,,
1,exact,release-signal,exact_d5/solve_exact,exact_d5,solve_exact,solve_exact,comparable,,159876.9784053156,159632.96205357142,160238.92712355213,157602.50661810779,157283.09714285715,157888.85194805195,,,,,,
1,exact,release-signal,exact_d5/solve_exact_f64_result,exact_d5,solve_exact_f64_result,solve_exact_f64_result,comparable,,163373.71251822723,162906.96709401708,163708.71428571429,157719.63926056339,157381.78413907666,157932.54017857142,,,,,,
1,exact,release-signal,exact_d5/solve_exact_rounded_f64,exact_d5,solve_exact_rounded_f64,solve_exact_rounded_f64,comparable,,161497.72549019608,161195.44624447718,161731.31150793651,164264.16929499072,163539.79060665361,164868.8833161912,,,,,,
1,exact,release-signal,exact_hilbert_4x4/det_exact,exact_hilbert_4x4,det_exact,det_exact,comparable,,1343.9629729729731,1326.0616085491088,1349.5065170008718,1044.8245046831648,1042.7718832891246,1046.4298433048434,,,,,,
1,exact,release-signal,exact_hilbert_4x4/det_sign_exact,exact_hilbert_4x4,det_sign_exact,det_sign_exact,comparable,,7.7099758023549052,7.7033203757229574,7.7116810442677046,7.9749134894270171,7.972913379580798,7.9763215903555968,,,,,,
1,exact,release-signal,exact_hilbert_4x4/solve_exact,exact_hilbert_4x4,solve_exact,solve_exact,comparable,,60212.504002233807,60125.525210084037,60288.124183006534,59562.646813725485,59472.567873303167,59626.236974789921,,,,,,
1,exact,release-signal,exact_hilbert_4x4/solve_exact_f64_result,exact_hilbert_4x4,solve_exact_f64_result,solve_exact_f64_result,comparable,,62745.329296875003,62653.01067073171,62890.501488095237,59742.618455882359,59589.820713391739,59791.276464619332,,,,,,
1,exact,release-signal,exact_hilbert_4x4/solve_exact_rounded_f64,exact_hilbert_4x4,solve_exact_rounded_f64,solve_exact_rounded_f64,comparable,,61090.857168844777,60948.11294117647,61183.744241053064,60472.540909090909,60259.436470588233,60619.009150326798,,,,,,
1,exact,release-signal,exact_hilbert_5x5/det_exact,exact_hilbert_5x5,det_exact,det_exact,comparable,,3678.9161175072823,3660.1433136369824,3687.5988028606967,3750.008168828238,3738.7509505703424,3755.165599359616,,,,,,
1,exact,release-signal,exact_hilbert_5x5/det_sign_exact,exact_hilbert_5x5,det_sign_exact,det_sign_exact,comparable,,3874.8137319711541,3866.2763923134648,3883.6263427734375,3918.5907546644389,3915.3213383838383,3927.1650396825398,,,,,,
1,exact,release-signal,exact_hilbert_5x5/solve_exact,exact_hilbert_5x5,solve_exact,solve_exact,comparable,,124693.28132387708,124443.84693548387,124966.27499999999,122818.14453584018,122529.32592592592,122952.81481481482,,,,,,
1,exact,release-signal,exact_hilbert_5x5/solve_exact_f64_result,exact_hilbert_5x5,solve_exact_f64_result,solve_exact_f64_result,comparable,,127731.90600755411,127443.08035714286,128189.74266154453,122061.4738379684,121913.71124018705,122401.70015220701,,,,,,
1,exact,release-signal,exact_hilbert_5x5/solve_exact_rounded_f64,exact_hilbert_5x5,solve_exact_rounded_f64,solve_exact_rounded_f64,comparable,,126570.84456663764,126106.27380952382,126930.64945652174,124521.45811362209,124212.54322292695,124643.6507936508,,,,,,
1,exact,release-signal,exact_large_entries_3x3/det_exact,exact_large_entries_3x3,det_exact,det_exact,comparable,,338.46964670112493,337.74453561253563,339.51962945696278,341.60984342356278,340.56924856846678,343.93572909467866,,,,,,
1,exact,release-signal,exact_large_entries_3x3/det_sign_exact,exact_large_entries_3x3,det_sign_exact,det_sign_exact,comparable,,320.81136421991346,319.60410234571845,323.00216143144695,334.89716789992951,334.13514600454624,337.04329802912594,,,,,,
1,exact,release-signal,exact_large_entries_3x3/solve_exact,exact_large_entries_3x3,solve_exact,solve_exact,comparable,,93994.31235047846,93805.538370720184,94257.299334811527,93137.352404352408,92931.473829201102,93303.571428571435,,,,,,
1,exact,release-signal,exact_large_entries_3x3/solve_exact_f64_result,exact_large_entries_3x3,solve_exact_f64_result,solve_exact_f64_result,comparable,,94712.194055944055,94653.409090909088,94795.466324373294,93374.058082477117,93240.587695133145,93459.250338808473,,,,,,
1,exact,release-signal,exact_large_entries_3x3/solve_exact_rounded_f64,exact_large_entries_3x3,solve_exact_rounded_f64,solve_exact_rounded_f64,comparable,,94493.95784163753,94433.555449229127,94605.490621680714,93318.680422647521,93204.670329670334,93376.482345001743,,,,,,
1,exact,release-signal,exact_near_singular_3x3/det_exact,exact_near_singular_3x3,det_exact,det_exact,comparable,,341.96981679675184,341.18232136632975,342.76592927638586,334.52039226635588,333.82858197073244,336.31929809653298,,,,,,
1,exact,release-signal,exact_near_singular_3x3/det_sign_exact,exact_near_singular_3x3,det_sign_exact,det_sign_exact,comparable,,398.25755147433938,394.77626794258373,401.15012291450603,360.9107574552844,360.52249904290721,361.64935837971552,,,,,,
1,exact,release-signal,exact_near_singular_3x3/solve_exact,exact_near_singular_3x3,solve_exact,solve_exact,comparable,,2604.670967959782,2599.2047933943322,2610.9410177894429,2809.473142563902,2799.9518226600985,2813.585387945388,,,,,,
1,exact,release-signal,exact_near_singular_3x3/solve_exact_f64_result,exact_near_singular_3x3,solve_exact_f64_result,solve_exact_f64_result,comparable,,2703.6300498772039,2697.649796195652,2709.8011333510076,2806.3639808864723,2799.1107401864856,2814.8926511781183,,,,,,
1,exact,release-signal,exact_near_singular_3x3/solve_exact_rounded_f64,exact_near_singular_3x3,solve_exact_rounded_f64,solve_exact_rounded_f64,comparable,,2604.1845499181672,2597.2533244680849,2611.2813367252543,2784.0627799740009,2772.294225321421,2800.5754249291786,,,,,,
1,exact,release-signal,exact_random_corpus_d2/det_exact,exact_random_corpus_d2,det_exact,det_exact,comparable,,3119.5967090007298,3116.1174990399131,3122.6309492980781,3157.536648462783,3142.4911003236248,3184.1920967467213,,,,,,
1,exact,release-signal,exact_random_corpus_d2/det_sign_exact,exact_random_corpus_d2,det_sign_exact,det_sign_exact,comparable,,136.37221632196758,135.62830106889038,136.9651415513103,149.87567316277119,148.86689827636766,150.89118172537007,,,,,,
1,exact,release-signal,exact_random_corpus_d2/solve_exact,exact_random_corpus_d2,solve_exact,solve_exact,comparable,,67472.584074074082,67329.504878048785,67587.888888888891,78458.425167224079,78373.113122171941,78647.399646330683,,,,,,
1,exact,release-signal,exact_random_corpus_d2/solve_exact_f64_result,exact_random_corpus_d2,solve_exact_f64_result,solve_exact_f64_result,comparable,,78304.638009049784,77844.556304520229,78737.268634466309,79810.540974650343,79665.217948717953,79956.221719457011,,,,,,
1,exact,release-signal,exact_random_corpus_d2/solve_exact_rounded_f64,exact_random_corpus_d2,solve_exact_rounded_f64,solve_exact_rounded_f64,comparable,,68555.185555555552,68410.072754716981,68680.157142857148,82228.788968174689,82016.566119273979,82365.146248812918,,,,,,
1,exact,release-signal,exact_random_corpus_d3/det_exact,exact_random_corpus_d3,det_exact,det_exact,comparable,,8346.2073986194991,8075.079751923844,8636.4508196721308,8469.8414305447641,8444.4969860548808,8491.3909327387591,,,,,,
1,exact,release-signal,exact_random_corpus_d3/det_sign_exact,exact_random_corpus_d3,det_sign_exact,det_sign_exact,comparable,,225.10667868649509,224.97792444242148,225.20942844138111,227.85050023693248,227.4222421578753,228.3404107611729,,,,,,
1,exact,release-signal,exact_random_corpus_d3/solve_exact,exact_random_corpus_d3,solve_exact,solve_exact,comparable,,214235.25767112512,213804.48615384614,214549.53333333333,239624.88788907754,239139.02666666667,240192.04545454544,,,,,,
1,exact,release-signal,exact_random_corpus_d3/solve_exact_f64_result,exact_random_corpus_d3,solve_exact_f64_result,solve_exact_f64_result,comparable,,229915.88374999998,229519.60784313726,230509.14096334187,240544.78857142857,240004.46471264368,241284.83412698412,,,,,,
1,exact,release-signal,exact_random_corpus_d3/solve_exact_rounded_f64,exact_random_corpus_d3,solve_exact_rounded_f64,solve_exact_rounded_f64,comparable,,217630.98739495798,217287.00882352941,217935.71428571429,242671.08039215687,242062.56701754386,243321.69186256779,,,,,,
1,exact,release-signal,exact_random_corpus_d4/det_exact,exact_random_corpus_d4,det_exact,det_exact,comparable,,25256.297443181818,25208.91449244164,25295.912240210841,21196.339806629563,21163.533822039455,21270.829787234041,,,,,,
1,exact,release-signal,exact_random_corpus_d4/det_sign_exact,exact_random_corpus_d4,det_sign_exact,det_sign_exact,comparable,,424.52204562697165,423.12559207502329,425.64562260524139,454.5566540631005,452.65036491023204,456.01809954751133,,,,,,
1,exact,release-signal,exact_random_corpus_d4/solve_exact,exact_random_corpus_d4,solve_exact,solve_exact,comparable,,489451.64080744656,488840.64912280702,490288.25136612024,535371.3718434344,533843.75,537107.06187500001,,,,,,
1,exact,release-signal,exact_random_corpus_d4/solve_exact_f64_result,exact_random_corpus_d4,solve_exact_f64_result,solve_exact_f64_result,comparable,,507754.39404761908,507048.99725274724,508511.27380952379,534530.00837628869,533886.68498006207,535332.88043478259,,,,,,
1,exact,release-signal,exact_random_corpus_d4/solve_exact_rounded_f64,exact_random_corpus_d4,solve_exact_rounded_f64,solve_exact_rounded_f64,comparable,,491513.02591500862,490452.26760563382,491979.98039215687,535394.39473684202,535087.6551724138,535958.79775280901,,,,,,
1,exact,release-signal,exact_random_corpus_d5/det_exact,exact_random_corpus_d5,det_exact,det_exact,comparable,,47405.791320311226,47335.994187675067,47504.00425170068,55994.694210032816,55881.401891252957,56126.517283950619,,,,,,
1,exact,release-signal,exact_random_corpus_d5/det_sign_exact,exact_random_corpus_d5,det_sign_exact,det_sign_exact,comparable,,49538.776462825699,48757.712610428789,50884.692642881215,61934.375744853736,61875.220352564102,62040.815934065933,,,,,,
1,exact,release-signal,exact_random_corpus_d5/solve_exact,exact_random_corpus_d5,solve_exact,solve_exact,comparable,,965824.68979013991,964445.03498931625,966729.16666666663,1044342.0280864197,1042954.4758064516,1044963.9105263158,,,,,,
1,exact,release-signal,exact_random_corpus_d5/solve_exact_f64_result,exact_random_corpus_d5,solve_exact_f64_result,solve_exact_f64_result,comparable,,987575.63884379505,986287.68274853798,989217.70499999996,1041768.932346723,1041145.4042553192,1043707.0707070708,,,,,,
1,exact,release-signal,exact_random_corpus_d5/solve_exact_rounded_f64,exact_random_corpus_d5,solve_exact_rounded_f64,solve_exact_rounded_f64,comparable,,966847.55221111618,965474.390625,968312.61416330643,1044969.8439878235,1044289.2083333333,1046173.4258241758,,,,,,
1,exact,release-signal,rational_input_d2/det_big_rational_gaussian,rational_input_d2,det_big_rational_gaussian,det_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,1179.7816707466341,1178.8611471070353,1180.5365686944635,,,,,,
1,exact,release-signal,rational_input_d2/det_row_cleared_bareiss,rational_input_d2,det_row_cleared_bareiss,det_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,191.30687653285804,190.8536299834349,191.99277375769552,,,,,,
1,exact,release-signal,rational_input_d2/det_sign_row_cleared_bareiss,rational_input_d2,det_sign_row_cleared_bareiss,det_sign_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,82.264763235647905,82.178092387585593,82.426791952752481,,,,,,
1,exact,release-signal,rational_input_d2/solve_big_rational_gaussian,rational_input_d2,solve_big_rational_gaussian,solve_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,2220.7723679667379,2219.1226229817771,2224.8722311396468,,,,,,
1,exact,release-signal,rational_input_d2/solve_row_cleared_bareiss,rational_input_d2,solve_row_cleared_bareiss,solve_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,967.46468552443685,966.4846857506941,968.15035877364642,,,,,,
1,exact,release-signal,rational_input_d3/det_big_rational_gaussian,rational_input_d3,det_big_rational_gaussian,det_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,4886.0586458892194,4875.0461799911336,4898.5236502816952,,,,,,
1,exact,release-signal,rational_input_d3/det_row_cleared_bareiss,rational_input_d3,det_row_cleared_bareiss,det_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,578.59852199755881,577.98428488032687,579.10216936896222,,,,,,
1,exact,release-signal,rational_input_d3/det_sign_row_cleared_bareiss,rational_input_d3,det_sign_row_cleared_bareiss,det_sign_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,368.64189398809697,367.84755843660724,369.61462103470302,,,,,,
1,exact,release-signal,rational_input_d3/solve_big_rational_gaussian,rational_input_d3,solve_big_rational_gaussian,solve_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,8443.0325802546286,8434.2444067796605,8457.8037466547721,,,,,,
1,exact,release-signal,rational_input_d3/solve_row_cleared_bareiss,rational_input_d3,solve_row_cleared_bareiss,solve_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,2500.4996124161148,2494.8609034560004,2505.5873462735221,,,,,,
1,exact,release-signal,rational_input_d4/det_big_rational_gaussian,rational_input_d4,det_big_rational_gaussian,det_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,14158.317917888562,14137.330102040816,14187.385531135531,,,,,,
1,exact,release-signal,rational_input_d4/det_row_cleared_bareiss,rational_input_d4,det_row_cleared_bareiss,det_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,1165.5311528391426,1163.9019594471722,1166.7706199106908,,,,,,
1,exact,release-signal,rational_input_d4/det_sign_row_cleared_bareiss,rational_input_d4,det_sign_row_cleared_bareiss,det_sign_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,769.07893541058093,767.20858977370608,770.66537467700255,,,,,,
1,exact,release-signal,rational_input_d4/solve_big_rational_gaussian,rational_input_d4,solve_big_rational_gaussian,solve_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,24939.264128599803,24895.645317782284,24977.715657013396,,,,,,
1,exact,release-signal,rational_input_d4/solve_row_cleared_bareiss,rational_input_d4,solve_row_cleared_bareiss,solve_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,5510.7462502484959,5505.7048786099058,5522.2001433401947,,,,,,
1,exact,release-signal,rational_input_d5/det_big_rational_gaussian,rational_input_d5,det_big_rational_gaussian,det_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,24971.810975609755,24546.333333333332,25750.66056910569,,,,,,
1,exact,release-signal,rational_input_d5/det_row_cleared_bareiss,rational_input_d5,det_row_cleared_bareiss,det_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,2149.3190837601251,2145.5409961409146,2155.3939471440749,,,,,,
1,exact,release-signal,rational_input_d5/det_sign_row_cleared_bareiss,rational_input_d5,det_sign_row_cleared_bareiss,det_sign_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,1584.107474509711,1580.4311137268091,1587.3894778864872,,,,,,
1,exact,release-signal,rational_input_d5/solve_big_rational_gaussian,rational_input_d5,solve_big_rational_gaussian,solve_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,41109.809793459557,41065.769230769234,41144.208018617021,,,,,,
1,exact,release-signal,rational_input_d5/solve_row_cleared_bareiss,rational_input_d5,solve_row_cleared_bareiss,solve_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,9673.317355757481,9644.8922710110819,9717.7021359223309,,,,,,
1,exact,release-signal,rational_input_d6/det_big_rational_gaussian,rational_input_d6,det_big_rational_gaussian,det_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,57912.001736111109,57836.388888888891,58015.860082304527,,,,,,
1,exact,release-signal,rational_input_d6/det_row_cleared_bareiss,rational_input_d6,det_row_cleared_bareiss,det_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,3753.0803145963455,3747.6153508059574,3761.3367701001289,,,,,,
1,exact,release-signal,rational_input_d6/det_sign_row_cleared_bareiss,rational_input_d6,det_sign_row_cleared_bareiss,det_sign_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,3095.7158085258397,3087.1125444329778,3104.3652139542537,,,,,,
1,exact,release-signal,rational_input_d6/solve_big_rational_gaussian,rational_input_d6,solve_big_rational_gaussian,solve_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,92495.048953027726,92347.221212121207,92598.130681818177,,,,,,
1,exact,release-signal,rational_input_d6/solve_row_cleared_bareiss,rational_input_d6,solve_row_cleared_bareiss,solve_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,18029.857435977454,18013.576710929519,18047.453384912958,,,,,,
1,exact,release-signal,rational_input_d7/det_big_rational_gaussian,rational_input_d7,det_big_rational_gaussian,det_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,112353.15160139647,112247.51490514904,112501.75061728395,,,,,,
1,exact,release-signal,rational_input_d7/det_row_cleared_bareiss,rational_input_d7,det_row_cleared_bareiss,det_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,6146.4556925819497,6136.912735339507,6161.7824207685317,,,,,,
1,exact,release-signal,rational_input_d7/det_sign_row_cleared_bareiss,rational_input_d7,det_sign_row_cleared_bareiss,det_sign_row_cleared_bareiss,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,5301.6227628610613,5290.0314420803779,5312.8317503784383,,,,,,
1,exact,release-signal,rational_input_d7/solve_big_rational_gaussian,rational_input_d7,solve_big_rational_gaussian,solve_big_rational_gaussian,current-only,Baseline v0.4.5 has no correctness-compatible benchmark row under la_stack_pre_rational_input_api.,,,,165068.65763546797,164882.5628524436,165480.42579365079,,,,,,
